2024-04-10, Chillakallu ( BOT (Toll) ) ,376,Car/Jeep/Van,105.0,160.0,3520.0,
2024-04-10, Chillakallu ( BOT (Toll) ) ,376,LCV,165.0,250.0,5560.0,
2024-04-10, Chillakallu ( BOT (Toll) ) ,376,Bus/Truck,345.0,515.0,11495.0,
2024-04-10, Chillakallu ( BOT (Toll) ) ,376,Upto 3 Axle Vehicle,535.0,800.0,17760.0,
2024-04-10, Chillakallu ( BOT (Toll) ) ,376,4 to 6 Axle,535.0,800.0,17760.0,
2024-04-10, Chillakallu ( BOT (Toll) ) ,376,HCM/EME,535.0,800.0,17760.0,
2024-04-10, Chillakallu ( BOT (Toll) ) ,376,7 or more Axle,665.0,1000.0,22240.0,
2024-04-10, Madapam ( Public Funded ) ,235,Car/Jeep/Van,95.0,145.0,3180.0,50.0
2024-04-10, Madapam ( Public Funded ) ,235,LCV,155.0,230.0,5140.0,75.0
2024-04-10, Madapam ( Public Funded ) ,235,Bus/Truck,325.0,485.0,10770.0,160.0
2024-04-10, Madapam ( Public Funded ) ,235,Upto 3 Axle Vehicle,355.0,530.0,11750.0,175.0
2024-04-10, Madapam ( Public Funded ) ,235,4 to 6 Axle,505.0,760.0,16890.0,255.0
2024-04-10, Madapam ( Public Funded ) ,235,HCM/EME,505.0,760.0,16890.0,255.0
2024-04-10, Madapam ( Public Funded ) ,235,7 or more Axle,615.0,925.0,20565.0,310.0
2024-04-10, Laxmipuram ( BOT (Toll) ) ,203,Car/Jeep/Van,140.0,210.0,4715.0,70.0
2024-04-10, Laxmipuram ( BOT (Toll) ) ,203,LCV,230.0,345.0,7615.0,115.0
2024-04-10, Laxmipuram ( BOT (Toll) ) ,203,Bus/Truck,480.0,720.0,15950.0,240.0
2024-04-10, Laxmipuram ( BOT (Toll) ) ,203,Upto 3 Axle Vehicle,520.0,785.0,17400.0,260.0
2024-04-10, Laxmipuram ( BOT (Toll) ) ,203,4 to 6 Axle,750.0,1125.0,25015.0,375.0
2024-04-10, Laxmipuram ( BOT (Toll) ) ,203,HCM/EME,750.0,1125.0,25015.0,375.0
